SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,COUNTY
PAST SALE,September-10-2021,Single Family Residential,327 Longview Acres Ct,Hampton Twp.,NJ,07860-6210,415000.0,3.0,2.5,Hampton Twp.,,30927.0,1976.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/327-Longview-Acres-Ct-07860/home/37703621,GSMLS,3721934,N,Y,41.0899548,-74.74186,Sussex
PAST SALE,October-28-2021,Single Family Residential,102 Hunts Pond Rd,Fredon Twp.,NJ,07860-5210,415000.0,3.0,2.0,Fredon Twp.,,90169.0,1972.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/102-Hunts-Pond-Rd-07860/home/37693174,GSMLS,3732716,N,Y,41.012373,-74.832746,Sussex
PAST SALE,January-29-2021,Single Family Residential,42 GLENSIDE Trl,Sparta Twp.,NJ,07871-1244,410000.0,4.0,2.0,Sparta Twp.,,13503.0,1977.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/42-Glenside-Trl-07871/home/37773381,GSMLS,3677811,N,Y,41.005136,-74.6683735,Sussex
PAST SALE,July-5-2021,Single Family Residential,80 River Rd,Byram Twp.,NJ,07874-3443,410000.0,3.0,2.0,Byram Twp.,,17424.0,1975.0,,,,Sold,,,https://www.redfin.com/NJ/Stanhope/80-River-Rd-07874/home/37677198,GSMLS,3705819,N,Y,40.9149511,-74.7213309,Sussex
PAST SALE,,Single Family Residential,16 Pierce St,Sparta,NJ,07871,410000.0,,,,1995.0,31041.0,1968.0,,206.0,,,,,https://www.redfin.com/NJ/Sparta/16-Pierce-St-07871/home/37778880,,,N,Y,41.0065063,-74.655649,Sussex
PAST SALE,October-6-2022,Single Family Residential,68 Haggerty Rd,Wantage,NJ,07461,415000.0,4.0,3.0,Wantage,,143312.0,,,,,Sold,,,https://www.redfin.com/NJ/Sussex/68-Haggerty-Rd-07461/home/37856813,NJMLS,22027107,N,Y,41.198097,-74.659334,Sussex
PAST SALE,April-29-2022,Single Family Residential,3 Short Ct,Ogdensburg Boro,NJ,07439-1018,411000.0,3.0,1.5,Ogdensburg Boro,,16117.0,1976.0,,,,Sold,,,https://www.redfin.com/NJ/Ogdensburg/3-Short-Ct-07439/home/37744938,GSMLS,3763342,N,Y,41.0700777,-74.5968487,Sussex
PAST SALE,March-1-2023,Single Family Residential,21 Seminole Ct,Fredon Twp.,NJ,07860-5233,412000.0,2.0,2.5,Fredon Twp.,,,2004.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/21-Seminole-Ct-07860/home/182389697,GSMLS,3813678,N,Y,41.0156613,-74.8304924,Sussex
PAST SALE,March-2-2023,Single Family Residential,32 Windy Bush Ln,Sparta Twp.,NJ,07871-2522,410000.0,4.0,2.0,Sparta Twp.,,30056.0,1962.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/32-Windy-Bush-Ln-07871/home/37761305,GSMLS,3815956,N,Y,41.0195721,-74.6332453,Sussex
PAST SALE,January-6-2021,Single Family Residential,63 WOODLAWN Rd,Sparta Twp.,NJ,07871-2027,410000.0,4.0,2.5,Sparta Twp.,,11325.0,1926.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/63-Woodlawn-Rd-07871/home/37774624,GSMLS,3672392,N,Y,41.0163608,-74.6470594,Sussex
PAST SALE,April-10-2023,Single Family Residential,1 Wimbledon Dr #2,Vernon Twp.,NJ,07462,415000.0,3.0,2.5,Vernon Twp.,,1306.0,2006.0,,,,Sold,,,https://www.redfin.com/NJ/Vernon/1-Wimbledon-Dr-07462/unit-2/home/167668632,GSMLS,3820777,N,Y,41.1860808,-74.5152036,Sussex
PAST SALE,August-27-2021,Single Family Residential,22 Sharp Rd,Frankford Twp.,NJ,07826-4222,410000.0,3.0,2.0,Frankford Twp.,,1075496.0,1850.0,,,,Sold,,,https://www.redfin.com/NJ/Branchville/22-Sharp-Rd-07826/home/37685932,GSMLS,3716666,N,Y,41.1444685,-74.7642699,Sussex
PAST SALE,December-30-2021,Single Family Residential,148 Merriam Ave,Newton Town,NJ,07860-2420,412000.0,4.0,2.5,Newton Town,,13939.0,1994.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/148-Merriam-Ave-07860/home/37740125,GSMLS,3745202,N,Y,41.0416275,-74.7598535,Sussex
PAST SALE,August-24-2024,Single Family Residential,405 Biglow Dr,Vernon,NJ,07422,415000.0,4.0,2.0,Vernon,,15682.0,,,,,Sold,,,https://www.redfin.com/NJ/Highland-Lakes/405-Biglow-Dr-07422/home/167666566,NJMLS,24016063,N,Y,41.1604076,-74.4559464,Sussex
PAST SALE,August-5-2024,Single Family Residential,137 Route 521,Hampton Twp.,NJ,07860-6456,410000.0,4.0,2.0,Hampton Twp.,,123710.0,1954.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/137-County-Road-521-07860/home/37701552,GSMLS,3900509,N,Y,41.1099762,-74.7937332,Sussex
PAST SALE,May-23-2024,Single Family Residential,220 Wawayanda Rd,Vernon Twp.,NJ,07422-1710,415000.0,3.0,2.0,Vernon Twp.,,10890.0,2006.0,,,,Sold,,,https://www.redfin.com/NJ/Highland-Lakes/220-Wawayanda-Rd-07422/home/167664537,GSMLS,3882593,N,Y,41.1714743,-74.4716671,Sussex
PAST SALE,June-30-2023,Single Family Residential,10 Metro Trl,Hopatcong Boro,NJ,07843-1523,410000.0,4.0,1.5,Hopatcong Boro,,6098.0,1971.0,,,,Sold,,,https://www.redfin.com/NJ/Hopatcong/10-Metro-Trl-07843/home/37717223,GSMLS,3825673,N,Y,40.9296592,-74.6761641,Sussex
PAST SALE,December-15-2022,Single Family Residential,125 River View Way,Montague,NJ,07827,410000.0,3.0,2.5,Montague,,84811.0,,,,,Sold,,,https://www.redfin.com/NJ/Montague/125-River-View-Way-07827/home/37733805,NJMLS,22034029,N,Y,41.3067809,-74.7839152,Sussex
PAST SALE,November-7-2023,Single Family Residential,129 Decker Pond Rd,Green Twp.,NJ,07821-2101,415000.0,3.0,1.5,Green Twp.,,26136.0,,,,,Sold,,,https://www.redfin.com/NJ/Green-Township/129-Decker-Pond-Rd-07821/home/185258653,GSMLS,3840731,N,Y,40.954055,-74.7858442,Sussex
PAST SALE,January-20-2022,Single Family Residential,56 W River Styx Rd,Hopatcong Boro,NJ,07843-1828,415000.0,3.0,2.0,Hopatcong Boro,,4356.0,,,,,Sold,,,https://www.redfin.com/NJ/Hopatcong/56-W-River-Styx-Rd-07843/home/37719563,GSMLS,3746422,N,Y,40.9438655,-74.6555209,Sussex
PAST SALE,November-30-2020,Single Family Residential,79 BRACKEN HILL Rd,Hardyston Twp.,NJ,07419-1287,410000.0,3.0,3.5,Hardyston Twp.,,3920.0,,,,,Sold,,,https://www.redfin.com/NJ/Hamburg/79-Bracken-Hill-Rd-07419/home/37661259,GSMLS,3658224,N,Y,41.1555044,-74.5628635,Sussex
PAST SALE,March-31-2022,Single Family Residential,7 Armstrong Rd,Wantage Twp.,NJ,07461-3005,410000.0,3.0,2.0,Wantage Twp.,,53578.0,1977.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/7-Armstrong-Rd-07461/home/37856777,GSMLS,3756370,N,Y,41.2373714,-74.6540537,Sussex
PAST SALE,September-14-2023,Single Family Residential,5 Dorfred Ter,Vernon,NJ,07461,415000.0,3.0,2.0,Vernon,,25700.0,,,,,Sold,,,https://www.redfin.com/NJ/Sussex/5-Dorfred-Ter-07461/home/167661967,NJMLS,23016493,N,Y,41.2154077,-74.5024517,Sussex
PAST SALE,September-30-2020,Single Family Residential,19 PHILLIPS Rd,Frankford Twp.,NJ,07826-4333,417500.0,3.0,3.0,Frankford Twp.,,205167.0,1999.0,,,,Sold,,,https://www.redfin.com/NJ/Branchville/19-Phillips-Rd-07826/home/37685765,GSMLS,3641096,N,Y,41.1581701,-74.7466684,Sussex
PAST SALE,September-20-2024,Single Family Residential,78 Davis Rd,Sparta,NJ,07871,410000.0,3.0,1.0,Sparta,,149846.0,,,,,Sold,,,https://www.redfin.com/NJ/Sparta-Twp/78-Davis-Rd-07871/home/114024968,NJMLS,24018021,N,Y,41.11868725233051,-74.59879884694593,Sussex
PAST SALE,December-6-2019,Single Family Residential,89 ROUTE 519,Hampton Twp.,NJ,07860-6237,408000.0,5.0,3.5,Hampton Twp.,,622908.0,1976.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/89-County-Road-519-07860/home/168696195,GSMLS,3581776,N,Y,41.0916302,-74.7440625,Sussex
PAST SALE,October-28-2021,Single Family Residential,24 Village Ln,Sparta Twp.,NJ,07871-8607,415000.0,3.0,3.0,Sparta Twp.,,,2011.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/24-Village-Ln-07871/home/40485738,GSMLS,3725113,N,Y,41.0374731,-74.6331357,Sussex
PAST SALE,December-9-2020,Single Family Residential,16 DARETOWN Rd,West Milford Twp.,NJ,07421-1123,417000.0,3.0,2.5,West Milford Twp.,,14810.0,1989.0,,,,Sold,,,https://www.redfin.com/NJ/Hewitt/16-Daretown-Rd-07421/home/37842737,GSMLS,3656578,N,Y,41.1923611,-74.3808355,Sussex
PAST SALE,February-3-2022,Single Family Residential,179 Mudtown Rd,Wantage Twp.,NJ,07461-3620,415000.0,3.0,2.0,Wantage Twp.,,41382.0,1987.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/179-Mudtown-Rd-07461/home/37859582,GSMLS,3745493,N,Y,41.309127,-74.6264787,Sussex
PAST SALE,January-14-2020,Single Family Residential,8 MARIA Dr,Sparta Twp.,NJ,07871-3042,415800.0,4.0,4.0,Sparta Twp.,,145490.0,2002.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/8-Maria-Dr-07871/home/37867178,GSMLS,3588718,N,Y,41.0068023,-74.6295045,Sussex
PAST SALE,December-30-2021,Single Family Residential,3 Wild Turkey Way367 #365,Hardyston Twp.,NJ,07419-1531,415000.0,2.0,2.0,Hardyston Twp.,,,2007.0,,,,Sold,,,https://www.redfin.com/NJ/Hamburg/3-Wild-Turkey-Way-07419/unit-365/home/176308583,GSMLS,3738461,N,Y,41.1601454,-74.5502028,Sussex
PAST SALE,,Single Family Residential,2 Peach Tree St,Byram Township,NJ,07821,410000.0,,,,2470.0,9801.0,1971.0,,166.0,,,,,https://www.redfin.com/NJ/Byram-Township/2-Peach-Tree-St-07821/home/37683393,,,N,Y,40.9705478,-74.7180073,Sussex
PAST SALE,November-25-2019,Single Family Residential,40 WESTGATE Dr,Sparta Twp.,NJ,07871-1352,410000.0,4.0,2.5,Sparta Twp.,,22215.0,1968.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/40-Westgate-Dr-07871/home/37768674,GSMLS,3576219,N,Y,41.0193915,-74.6836219,Sussex
PAST SALE,,Single Family Residential,23 Eagles Nest Rd,Newton,NJ,07860,415000.0,,,,3125.0,38864.0,2001.0,,133.0,,,,,https://www.redfin.com/NJ/Newton/23-Eagles-Nest-Rd-07860/home/37694328,,,N,Y,40.9811582,-74.8001957,Sussex
PAST SALE,,Single Family Residential,3 Southfield Dr,Sussex,NJ,07461,408500.0,,,,1638.0,77145.0,1989.0,,249.0,,,,,https://www.redfin.com/NJ/Sussex/3-Southfield-Dr-07461/home/37858836,,,N,Y,41.2183797,-74.660291,Sussex
PAST SALE,,Single Family Residential,1739 County Rd 565,Sussex,NJ,07461,415000.0,,,,3255.0,118483.0,2005.0,,127.0,,,,,https://www.redfin.com/NJ/Sussex/1739-County-Rd-565-07461/home/167659710,,,N,Y,41.2366703,-74.5152055,Sussex
PAST SALE,July-30-2020,Single Family Residential,122 W SHORE Trl,Sparta Twp.,NJ,07871-1715,412122.0,2.0,1.0,Sparta Twp.,,13068.0,1938.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/122-W-Shore-Trl-07871/home/37771148,GSMLS,3623981,N,Y,41.0347992,-74.6518261,Sussex
PAST SALE,November-30-2022,Single Family Residential,34 Linwood Ave,Newton Town,NJ,07860-1613,415000.0,4.0,3.5,Newton Town,,28314.0,1881.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/34-Linwood-Ave-07860/home/37738565,GSMLS,3775012,N,Y,41.0538645,-74.7580508,Sussex
PAST SALE,,Single Family Residential,80 Lake Pochung Rd,Sussex,NJ,07461,410000.0,4.0,3.0,,2391.0,66647.0,1980.0,,171.0,,,,,https://www.redfin.com/NJ/Sussex/80-Lake-Pochung-Rd-07461/home/167670001,,,N,Y,41.1963295,-74.5463511,Sussex
PAST SALE,February-17-2022,Single Family Residential,106 Rollins Trl,Hopatcong Boro,NJ,07843-1746,415000.0,3.0,1.5,Hopatcong Boro,,24829.0,,,,,Sold,,,https://www.redfin.com/NJ/Hopatcong/106-Rollins-Trl-07843/home/37721256,GSMLS,3744892,N,Y,40.9495092,-74.6598974,Sussex
PAST SALE,October-7-2021,Single Family Residential,8 Bluffs Ct,Hamburg Boro,NJ,07419-1525,415000.0,2.0,3.0,Hamburg Boro,,,2007.0,,,,Sold,,,https://www.redfin.com/NJ/Hamburg/8-Bluffs-Ct-07419/home/37665083,GSMLS,3713409,N,Y,41.1439326,-74.577892,Sussex
PAST SALE,November-30-2021,Single Family Residential,17 Lancer St,Sparta Twp.,NJ,07871-3715,408000.0,4.0,2.5,Sparta Twp.,,21344.0,,,,,Sold,,,https://www.redfin.com/NJ/Sparta/17-Lancer-St-07871/home/37754715,GSMLS,3727487,N,Y,41.0388701,-74.5611734,Sussex
PAST SALE,,Single Family Residential,1509 County Rd 565,Sussex,NJ,07461,410000.0,,,,2446.0,81457.0,1978.0,,168.0,,,,,https://www.redfin.com/NJ/Sussex/1509-County-Rd-565-07461/home/167670452,,,N,Y,41.1941304,-74.5713343,Sussex
PAST SALE,,Condo/Co-op,9 Beardslee Cir #507,Hamburg,NJ,07419,410000.0,2.0,,,1384.0,,2000.0,,296.0,,,,,https://www.redfin.com/NJ/Hamburg/9-Beardslee-Cir-07419/unit-507/home/37867616,,,N,Y,41.1577971,-74.5508107,Sussex
PAST SALE,August-18-2023,Single Family Residential,92 Union Tpke,Frankford Twp.,NJ,07826,415000.0,3.0,2.5,Frankford Twp.,,20037.0,1950.0,,,,Sold,,,https://www.redfin.com/NJ/Branchville/92-Union-Tpke-07826/home/37685956,GSMLS,3828322,N,Y,41.1552518,-74.7848167,Sussex
PAST SALE,July-13-2021,Single Family Residential,5 Red Oak Ct,Vernon Twp.,NJ,07461-4484,415000.0,4.0,4.0,Vernon Twp.,,,2000.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/5-Red-Oak-Ct-07461/home/37808962,GSMLS,3693368,N,Y,41.2320908,-74.533006,Sussex
PAST SALE,September-3-2021,Single Family Residential,351 E Lakeshore Dr,Vernon Twp.,NJ,07422-2222,414800.0,3.0,1.0,Vernon Twp.,,16988.0,1960.0,,,,Sold,,,https://www.redfin.com/NJ/Highland-Lakes/351-E-Lakeshore-Dr-07422/home/167665468,GSMLS,3701679,N,Y,41.1735524,-74.4512575,Sussex
PAST SALE,March-29-2024,Single Family Residential,5 Ridge Rd,Sandyston Twp.,NJ,07851-2036,410000.0,4.0,1.5,Sandyston Twp.,,327135.0,,,,,Sold,,,https://www.redfin.com/NJ/Sandyston/5-Ridge-Rd-07851/home/37749514,GSMLS,3866255,N,Y,41.2306366,-74.8311514,Sussex
PAST SALE,August-21-2020,Single Family Residential,57 HALSEY Rd,Hampton Twp.,NJ,07860-7045,412500.0,5.0,3.5,Hampton Twp.,,101059.0,1987.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/57-Halsey-Rd-07860/home/37703423,GSMLS,3622624,N,Y,41.1075226,-74.7719033,Sussex
PAST SALE,July-20-2020,Single Family Residential,38 ONEIDA Ave,Hopatcong Boro,NJ,07843-1942,410000.0,2.0,2.0,Hopatcong Boro,,,1998.0,,,,Sold,,,https://www.redfin.com/NJ/Hopatcong/38-Oneida-Ave-07843/home/37724097,GSMLS,3613728,N,Y,40.9494444,-74.6516637,Sussex
PAST SALE,February-26-2021,Single Family Residential,17 VALLEY Rd,Sparta Twp.,NJ,07871-1116,410000.0,4.0,2.5,Sparta Twp.,,42253.0,,,,,Sold,,,https://www.redfin.com/NJ/Sparta/17-Valley-Rd-07871/home/37766334,GSMLS,3661277,N,Y,41.0438677,-74.6671292,Sussex
PAST SALE,December-12-2019,Single Family Residential,949 Middleville Rd,Stillwater,NJ,07875,409500.0,2.0,2.0,Stillwater,,391604.0,,,,,Sold,,,https://www.redfin.com/NJ/Stillwater-Twp/949-Middleville-Rd-07875/home/143295917,NJMLS,1928829,N,Y,41.059145,-74.887515,Sussex
PAST SALE,July-1-2020,Single Family Residential,6 CAITLIN Ct,Andover Twp.,NJ,07860-2763,415000.0,4.0,2.5,Andover Twp.,,83635.0,1989.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/6-Caitlin-Ct-07860/home/37675789,GSMLS,3607555,N,Y,41.0291253,-74.7453883,Sussex
PAST SALE,May-7-2020,Single Family Residential,4 SANDRA Ln,Byram Twp.,NJ,07871-2849,407800.0,4.0,2.5,Byram Twp.,,32670.0,1996.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/4-Sandra-Ln-07871/home/37681548,GSMLS,3599864,N,Y,40.9982679,-74.6667395,Sussex
PAST SALE,March-25-2021,Single Family Residential,32 LAKEVIEW Rd,Sparta Twp.,NJ,07871-2245,415000.0,3.0,2.5,Sparta Twp.,,5662.0,1981.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/32-Lakeview-Rd-07871/home/37777414,GSMLS,3666125,N,Y,41.0254536,-74.6411064,Sussex
PAST SALE,August-30-2021,Single Family Residential,912 Stillwater Rd,Stillwater Twp.,NJ,07860-4250,410000.0,3.0,2.0,Stillwater Twp.,,211701.0,1971.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/912-Stillwater-Rd-07860/home/37793520,GSMLS,3690985,N,Y,41.0405297,-74.8746622,Sussex
PAST SALE,December-18-2023,Single Family Residential,116 Lakeside Dr,Vernon Twp.,NJ,07461-4362,410000.0,3.0,2.0,Vernon Twp.,,24393.0,1950.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/116-Lakeside-Dr-07461/home/167660035,GSMLS,3831953,N,Y,41.2379041,-74.5384668,Sussex
PAST SALE,March-9-2020,Single Family Residential,335 AMITY Rd,Byram Twp.,NJ,07821-4108,417000.0,7.0,6.5,Byram Twp.,,,1967.0,,,,Sold,,,https://www.redfin.com/NJ/Byram-Township/335-Amity-Rd-07821/home/87574651,GSMLS,3581462,N,Y,40.984346,-74.681714,Sussex
PAST SALE,April-26-2021,Single Family Residential,132 NEWTON SPARTA Rd,Andover Twp.,NJ,07860-2746,415000.0,3.0,2.0,Andover Twp.,,786258.0,1981.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/132-Newton-Sparta-Rd-07860/home/113010057,GSMLS,3669725,N,Y,41.040025,-74.7235484,Sussex
PAST SALE,October-31-2022,Single Family Residential,3 Wild Turkey Way313 #311,Hardyston Twp.,NJ,07419-1531,410000.0,2.0,2.0,Hardyston Twp.,,,2007.0,,,,Sold,,,https://www.redfin.com/NJ/Hamburg/3-Wild-Turkey-Way-07419/unit-311/home/148270869,GSMLS,3761457,N,Y,41.1604933,-74.5635146,Sussex
PAST SALE,June-25-2024,Single Family Residential,42 Yates Ave,Andover Township,NJ,07860,410000.0,5.0,3.5,Andover Township,,38398.0,,,,,Sold,,,https://www.redfin.com/NJ/Newton/42-Yates-Ave-07860/home/167648222,NJMLS,23029774,N,Y,41.0384264,-74.737296,Sussex
PAST SALE,February-24-2020,Single Family Residential,36 EDSALL Dr,Vernon Twp.,NJ,07461-4534,415000.0,3.0,3.0,Vernon Twp.,,37897.0,,,,,Sold,,,https://www.redfin.com/NJ/Sussex/36-Edsall-Dr-07461/home/167662404,GSMLS,3562559,N,Y,41.2081342,-74.5252949,Sussex
PAST SALE,November-24-2020,Single Family Residential,18 ERIC Trl,Vernon Twp.,NJ,07461-4109,412500.0,5.0,3.5,Vernon Twp.,,108028.0,,,,,Sold,,,https://www.redfin.com/NJ/Sussex/18-Eric-Trl-07461/home/167669846,GSMLS,3613274,N,Y,41.2023214,-74.5531252,Sussex
PAST SALE,July-22-2024,Single Family Residential,9 Windy Bush Ln,Sparta,NJ,07871,410000.0,2.0,2.0,Sparta,1778.0,25300.0,1952.0,,231.0,,Sold,,,https://www.redfin.com/NJ/Sparta/9-Windy-Bush-Ln-07871/home/37761235,CJMLS,2353049M,N,Y,41.0220865,-74.6333259,Sussex
PAST SALE,,Single Family Residential,5 Oxford Dr,Lafayette,NJ,07848,410000.0,,,,2772.0,62639.0,1991.0,,148.0,,,,,https://www.redfin.com/NJ/Lafayette/5-Oxford-Dr-07848/home/37675909,,,N,Y,41.0588004,-74.7077648,Sussex
PAST SALE,December-4-2019,Single Family Residential,38 BLUFFS Ct,Hamburg Boro,NJ,07419-1525,414500.0,3.0,2.5,Hamburg Boro,,,2019.0,,,,Sold,,,https://www.redfin.com/NJ/Hamburg/38-Bluffs-Ct-07419/home/147861058,GSMLS,3511865,N,Y,41.1440883,-74.5769239,Sussex
PAST SALE,August-27-2020,Single Family Residential,6 ERIC Trl,Vernon Twp.,NJ,07461-4109,415000.0,5.0,3.5,Vernon Twp.,,61419.0,1989.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/6-Eric-Trl-07461/home/167669840,GSMLS,3569796,N,Y,41.1995435,-74.5550525,Sussex
PAST SALE,September-15-2020,Single Family Residential,8 PRIMROSE Pl,Fredon Twp.,NJ,07860-5369,410000.0,4.0,2.5,Fredon Twp.,,63162.0,1996.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/8-Primrose-Pl-07860/home/37693400,GSMLS,3572551,N,Y,41.0269323,-74.7873124,Sussex
PAST SALE,,Single Family Residential,32 Maple Tree Ln,Sparta,NJ,07871,415000.0,,,,1943.0,10816.0,1947.0,,214.0,,,,,https://www.redfin.com/NJ/Sparta/32-Maple-Tree-Ln-07871/home/37777019,,,N,Y,41.030439,-74.6392903,Sussex
PAST SALE,December-27-2019,Single Family Residential,6 HAVENHILL Rd #6,Hardyston Twp.,NJ,07419-1256,410000.0,4.0,3.5,Hardyston Twp.,,4356.0,,,,,Sold,,,https://www.redfin.com/NJ/Hamburg/6-Havenhill-Rd-07419/unit-6/home/167975504,GSMLS,3576582,N,Y,41.1545982,-74.5619586,Sussex
PAST SALE,,Single Family Residential,422 County Route 515,Vernon,NJ,07462,410000.0,,,,2319.0,43996.0,1985.0,,177.0,,,,,https://www.redfin.com/NJ/Vernon/422-County-Route-515-07462/home/167664072,,,N,Y,41.1766054,-74.4893103,Sussex
PAST SALE,,Single Family Residential,1 Leo Ave Unit B,Stanhope,NJ,07874,415000.0,,,,1896.0,14702.0,1971.0,,219.0,,,,,https://www.redfin.com/NJ/Stanhope/1-Leo-Ave-07874/unit-B/home/37779205,,,N,Y,40.9151776,-74.6861876,Sussex
PAST SALE,,Single Family Residential,42 Yates Ave,Newton,NJ,07860,410000.0,,,,2660.0,38398.0,,,154.0,,,,,https://www.redfin.com/NJ/Newton/42-Yates-Ave-07860/home/180604398,,,N,Y,41.0384264,-74.737296,Sussex
PAST SALE,,Single Family Residential,5 Matthew Dr,Sussex,NJ,07461,415000.0,,,,2048.0,78844.0,1998.0,,203.0,,,,,https://www.redfin.com/NJ/Sussex/5-Matthew-Dr-07461/home/37856623,,,N,Y,41.2198949,-74.6688154,Sussex
PAST SALE,,Single Family Residential,21 Longbridge Rd,Branchville,NJ,07826,410500.0,,,,2014.0,57064.0,1955.0,,204.0,,,,,https://www.redfin.com/NJ/Branchville/21-Longbridge-Rd-07826/home/37685577,,,N,Y,41.1547851,-74.7813648,Sussex
PAST SALE,,Single Family Residential,10 Ferndale Ln,Hamburg,NJ,07419,410000.0,2.0,,,1768.0,4809.0,2005.0,,232.0,,,,,https://www.redfin.com/NJ/Hamburg/10-Ferndale-Ln-07419/home/171820553,,,N,Y,41.146224,-74.6066806,Sussex
PAST SALE,,Single Family Residential,78 E Shore Culver Rd,Branchville,NJ,07826,409000.0,,,,1104.0,5040.0,1920.0,,370.0,,,,,https://www.redfin.com/NJ/Branchville/78-E-Shore-Culver-Rd-07826/home/37685676,,,N,Y,41.162459,-74.7758797,Sussex
PAST SALE,,Single Family Residential,10 N Shore Trl E,Byram Township,NJ,07821,410000.0,,,,1086.0,5009.0,1920.0,,378.0,,,,,https://www.redfin.com/NJ/Byram-Township/10-N-Shore-Trl-E-07821/home/37679030,,,N,Y,40.9542739,-74.7397191,Sussex
PAST SALE,,Single Family Residential,343 Stanhope Rd,Sparta,NJ,07871,415000.0,,,,1840.0,79379.0,1952.0,,226.0,,,,,https://www.redfin.com/NJ/Sparta/343-Stanhope-Rd-07871/home/37761139,,,N,Y,41.0064868,-74.652463,Sussex
PAST SALE,,Single Family Residential,143 Libertyville Rd,Sussex,NJ,07461,415000.0,,,,2504.0,54014.0,2002.0,,166.0,,,,,https://www.redfin.com/NJ/Sussex/143-Libertyville-Rd-07461/home/37661091,,,N,Y,41.2338464,-74.6449609,Sussex
PAST SALE,,Single Family Residential,967 Cedar Dr,Newton,NJ,07860,410000.0,,,,3512.0,73921.0,1962.0,,117.0,,,,,https://www.redfin.com/NJ/Newton/967-Cedar-Dr-07860/home/37795642,,,N,Y,41.0638522,-74.8147867,Sussex
PAST SALE,,Single Family Residential,1542 County Rd 565,Sussex,NJ,07461,410000.0,,,,1910.0,60984.0,1965.0,,215.0,,,,,https://www.redfin.com/NJ/Sussex/1542-County-Rd-565-07461/home/167670470,,,N,Y,41.199732,-74.5637051,Sussex
PAST SALE,,Single Family Residential,3 Baker Rd,Sussex,NJ,07461,415000.0,,,,1824.0,66647.0,1963.0,,228.0,,,,,https://www.redfin.com/NJ/Sussex/3-Baker-Rd-07461/home/167662584,,,N,Y,41.2098289,-74.5205465,Sussex
PAST SALE,July-2-2021,Single Family Residential,25 Ashworth Ln,Wantage Twp.,NJ,07461,410000.0,2.0,3.5,Wantage Twp.,,,1993.0,,,,Sold,,,https://www.redfin.com/NJ/Wantage/25-Ashworth-Ln-07461/home/174848288,GSMLS,3701766,N,Y,41.261582,-74.673892,Sussex
PAST SALE,,Single Family Residential,80 Fox Ridge Rd,Sparta,NJ,07871,410000.0,,,,2066.0,46174.0,1959.0,,198.0,,,,,https://www.redfin.com/NJ/Sparta/80-Fox-Ridge-Rd-07871/home/37766998,,,N,Y,41.0461363,-74.6684166,Sussex
PAST SALE,,Single Family Residential,55 Whippoorwill Ln,Sparta,NJ,07871,441500.0,,,,2376.0,10385.0,1986.0,,186.0,,,,,https://www.redfin.com/NJ/Sparta/55-Whippoorwill-Ln-07871/home/37773561,,,N,Y,41.0087031,-74.6852288,Sussex
PAST SALE,July-20-2020,Single Family Residential,20 LONG HILL Rd,Fredon Twp.,NJ,07860-5379,442000.0,4.0,2.5,Fredon Twp.,,98010.0,2002.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/20-Long-Hill-Rd-07860/home/37863224,GSMLS,3630998.0,N,Y,41.0401787,-74.792278,Sussex
PAST SALE,,Single Family Residential,1 Summit Trl,Sparta,NJ,07871,439900.0,,,,2184.0,10890.0,1997.0,,201.0,,,,,https://www.redfin.com/NJ/Sparta/1-Summit-Trl-07871/home/37769012,,,N,Y,41.021352,-74.6694098,Sussex
